Service_Area,Band,Winning_Price,Company_Name,Uplink_Start,Uplink_Stop,"Downlink_Start","Downlink_Stop"
,,,,1748.9,1749.1,1843.9,1844.1
,,,,1749.1,1749.3,1844.1,1844.3
,,,,1749.3,1749.5,1844.3,1844.5
,,,,1749.5,1749.7,1844.5,1844.7
,,,,1749.7,1749.9,1844.7,1844.9
,,,,1749.9,1750.1,1844.9,1845.1
,,,,1750.1,1750.3,1845.1,1845.3
,,,,1750.3,1750.5,1845.3,1845.5
,,,,1750.5,1750.7,1845.5,1845.7
,,,,1750.7,1750.9,1845.7,1845.9
,,,,1750.9,1751.1,1845.9,1846.1
,,,,1751.1,1751.3,1846.1,1846.3
,,,,1751.3,1751.5,1846.3,1846.5
,,,,1751.5,1751.7,1846.5,1846.7
,,,,1751.7,1751.9,1846.7,1846.9
,,,,1751.9,1752.1,1846.9,1847.1
,,,,1752.1,1752.3,1847.1,1847.3
,,,,1752.3,1752.5,1847.3,1847.5
,,,,1752.5,1752.7,1847.5,1847.7
,,,,1752.7,1752.9,1847.7,1847.9
,,,,1752.9,1753.1,1847.9,1848.1
,,,,1753.1,1753.3,1848.1,1848.3
,,,,1753.3,1753.5,1848.3,1848.5
Punjab,1800,15.4,Bharti Airtel,1740.3,1740.5,1835.3,1835.5
,,,,1740.5,1740.7,1835.5,1835.7
,,,,1740.7,1740.9,1835.7,1835.9
,,,,1740.9,1741.1,1835.9,1836.1
,,,Idea,1738.3,1738.5,1833.3,1833.5
,,,,1738.5,1738.7,1833.5,1833.7
,,,,1738.7,1738.9,1833.7,1833.9
,,,,1738.9,1739.1,1833.9,1834.1
,,,,1739.1,1739.3,1834.1,1834.3
,,,,1739.3,1739.5,1834.3,1834.5
,,,,1739.5,1739.7,1834.5,1834.7
,,,,1739.7,1739.9,1834.7,1834.9
,,,,1739.9,1740.1,1834.9,1835.1
,,,,1740.1,1740.3,1835.1,1835.3
,,,Reliance Jio,1730.1,1730.3,1825.1,1825.3
,,,,1730.3,1730.5,1825.3,1825.5
,,,,1730.5,1730.7,1825.5,1825.7
,,,,1730.7,1730.9,1825.7,1825.9
,,,,1730.9,1731.1,1825.9,1826.1
,,,,1731.1,1731.3,1826.1,1826.3
,,,,1731.3,1731.5,1826.3,1826.5
,,,,1731.5,1731.7,1826.5,1826.7
,,,,1731.7,1731.9,1826.7,1826.9
,,,,1731.9,1732.1,1826.9,1827.1
,,,,1732.1,1732.3,1827.1,1827.3
,,,,1732.3,1732.5,1827.3,1827.5
,,,,1732.5,1732.7,1827.5,1827.7
,,,,1732.7,1732.9,1827.7,1827.9
,,,,1732.9,1733.1,1827.9,1828.1
,,,,1733.1,1733.3,1828.1,1828.3
,,,,1733.3,1733.5,1828.3,1828.5
,,,,1733.5,1733.7,1828.5,1828.7
,,,,1733.7,1733.9,1828.7,1828.9
,,,,1733.9,1734.1,1828.9,1829.1
,,,,1734.1,1734.3,1829.1,1829.3
,,,,1734.3,1734.5,1829.3,1829.5
,,,,1734.5,1734.7,1829.5,1829.7
,,,,1734.7,1734.9,1829.7,1829.9
,,,,1734.9,1735.1,1829.9,1830.1
,,,,1735.1,1735.3,1830.1,1830.3
,,,Vodafone,1735.3,1735.5,1830.3,1830.5
,,,,1735.5,1735.7,1830.5,1830.7
,,,,1735.7,1735.9,1830.7,1830.9
,,,,1735.9,1736.1,1830.9,1831.1
,,,,1736.1,1736.3,1831.1,1831.3
,,,,1736.3,1736.5,1831.3,1831.5
,,,,1736.5,1736.7,1831.5,1831.7
,,,,1736.7,1736.9,1831.7,1831.9
,,,,1736.9,1737.1,1831.9,1832.1
,,,,1737.1,1737.3,1832.1,1832.3
,,,,1737.3,1737.5,1832.3,1832.5
,,,,1737.5,1737.7,1832.5,1832.7
,,,,1737.7,1737.9,1832.7,1832.9
,,,,1737.9,1738.1,1832.9,1833.1
,,,,1738.1,1738.3,1833.1,1833.3
Rajasthan,1800,18.38,Bharti Airtel,1740.1,1740.3,1835.1,1835.3
,,,,1740.3,1740.5,1835.3,1835.5
,,,,1740.5,1740.7,1835.5,1835.7
,,,,1740.7,1740.9,1835.7,1835.9
,,,,1740.9,1741.1,1835.9,1836.1
,,,,1741.1,1741.3,1836.1,1836.3
,,,,1741.3,1741.5,1836.3,1836.5
,,,,1741.5,1741.7,1836.5,1836.7
,,,,1741.7,1741.9,1836.7,1836.9
,,,Idea,1730.9,1731.1,1825.9,1826.1
,,,,1731.1,1731.3,1826.1,1826.3
,,,,1731.3,1731.5,1826.3,1826.5
,,,,1731.5,1731.7,1826.5,1826.7
,,,,1731.7,1731.9,1826.7,1826.9
,,,,1731.9,1732.1,1826.9,1827.1
,,,,1732.1,1732.3,1827.1,1827.3
,,,,1732.3,1732.5,1827.3,1827.5
,,,,1732.5,1732.7,1827.5,1827.7
,,,,1732.7,1732.9,1827.7,1827.9
,,,,1732.9,1733.1,1827.9,1828.1
,,,,1733.1,1733.3,1828.1,1828.3
,,,,1733.3,1733.5,1828.3,1828.5
,,,,1733.5,1733.7,1828.5,1828.7
,,,,1733.7,1733.9,1828.7,1828.9
,,,,1733.9,1734.1,1828.9,1829.1
,,,,1734.1,1734.3,1829.1,1829.3
,,,,1734.3,1734.5,1829.3,1829.5
,,,,1734.5,1734.7,1829.5,1829.7
,,,,1734.7,1734.9,1829.7,1829.9
,,,,1734.9,1735.1,1829.9,1830.1
,,,,1735.1,1735.3,1830.1,1830.3
,,,,1735.3,1735.5,1830.3,1830.5
,,,,1735.5,1735.7,1830.5,1830.7
,,,,1735.7,1735.9,1830.7,1830.9
,,,Vodafone,1735.9,1736.1,1830.9,1831.1
,,,,1736.1,1736.3,1831.1,1831.3
,,,,1736.3,1736.5,1831.3,1831.5
,,,,1736.5,1736.7,1831.5,1831.7
,,,,1736.7,1736.9,1831.7,1831.9
,,,,1736.9,1737.1,1831.9,1832.1
,,,,1737.1,1737.3,1832.1,1832.3
,,,,1737.3,1737.5,1832.3,1832.5
,,,,1737.5,1737.7,1832.5,1832.7
,,,,1737.7,1737.9,1832.7,1832.9
,,,,1737.9,1738.1,1832.9,1833.1
,,,,1738.1,1738.3,1833.1,1833.3
,,,,1738.3,1738.5,1833.3,1833.5
,,,,1738.5,1738.7,1833.5,1833.7
,,,,1738.7,1738.9,1833.7,1833.9
,,,,1738.9,1739.1,1833.9,1834.1
,,,,1739.1,1739.3,1834.1,1834.3
,,,,1739.3,1739.5,1834.3,1834.5
,,,,1739.5,1739.7,1834.5,1834.7
,,,,1739.7,1739.9,1834.7,1834.9
,,,,1739.9,1740.1,1834.9,1835.1
"Uttar Pradesh (E)",1800,26.63,Reliance Jio,1733.5,1733.7,1828.5,1828.7
,,,,1733.7,1733.9,1828.7,1828.9
,,,,1733.9,1734.1,1828.9,1829.1
,,,,1734.1,1734.3,1829.1,1829.3
,,,,1734.3,1734.5,1829.3,1829.5
,,,,1734.5,1734.7,1829.5,1829.7
,,,,1734.7,1734.9,1829.7,1829.9
,,,,1734.9,1735.1,1829.9,1830.1
,,,,1735.1,1735.3,1830.1,1830.3
,,,,1735.3,1735.5,1830.3,1830.5
,,,,1735.5,1735.7,1830.5,1830.7
,,,,1735.7,1735.9,1830.7,1830.9
,,,,1735.9,1736.1,1830.9,1831.1
,,,,1736.1,1736.3,1831.1,1831.3
,,,,1736.3,1736.5,1831.3,1831.5
,,,,1736.5,1736.7,1831.5,1831.7
,,,,1736.7,1736.9,1831.7,1831.9
,,,Vodafone,1736.9,1737.1,1831.9,1832.1
,,,,1737.1,1737.3,1832.1,1832.3
,,,,1737.3,1737.5,1832.3,1832.5
,,,,1737.5,1737.7,1832.5,1832.7
,,,,1737.7,1737.9,1832.7,1832.9
,,,,1737.9,1738.1,1832.9,1833.1
,,,,1738.1,1738.3,1833.1,1833.3
,,,,1738.3,1738.5,1833.3,1833.5
,,,,1738.5,1738.7,1833.5,1833.7
,,,,1738.7,1738.9,1833.7,1833.9
Uttar Pradesh (W),1800,20.06,Idea,1734.5,1734.7,1829.5,1829.7
,,,,1734.7,1734.9,1829.7,1829.9
,,,,1734.9,1735.1,1829.9,1830.1
,,,,1735.1,1735.3,1830.1,1830.3
,,,,1735.3,1735.5,1830.3,1830.5
,,,,1735.5,1735.7,1830.5,1830.7
,,,,1735.7,1735.9,1830.7,1830.9
,,,,1735.9,1736.1,1830.9,1831.1
,,,,1736.1,1736.3,1831.1,1831.3
,,,,1736.3,1736.5,1831.3,1831.5
,,,,1736.5,1736.7,1831.5,1831.7
,,,,1736.7,1736.9,1831.7,1831.9
,,,,1736.9,1737.1,1831.9,1832.1
,,,,1737.1,1737.3,1832.1,1832.3
,,,,1737.3,1737.5,1832.3,1832.5
,,,,1737.5,1737.7,1832.5,1832.7
,,,,1737.7,1737.9,1832.7,1832.9
,,,,1737.9,1738.1,1832.9,1833.1
,,,,1738.1,1738.3,1833.1,1833.3
,,,,1738.3,1738.5,1833.3,1833.5
,,,,1738.5,1738.7,1833.5,1833.7
,,,,1738.7,1738.9,1833.7,1833.9
,,,,1738.9,1739.1,1833.9,1834.1
,,,,1739.1,1739.3,1834.1,1834.3
,,,,1739.3,1739.5,1834.3,1834.5
,,,,1739.5,1739.7,1834.5,1834.7
,,,,1739.7,1739.9,1834.7,1834.9
,,,,1739.9,1740.1,1834.9,1835.1
,,,,1740.1,1740.3,1835.1,1835.3
,,,,1740.3,1740.5,1835.3,1835.5
,,,,1740.5,1740.7,1835.5,1835.7
,,,,1740.7,1740.9,1835.7,1835.9
,,,,1740.9,1741.1,1835.9,1836.1
,,,,1741.1,1741.3,1836.1,1836.3
,,,,1741.3,1741.5,1836.3,1836.5
,,,,1741.5,1741.7,1836.5,1836.7
,,,Reliance Jio,1729.5,1729.7,1824.5,1824.7
,,,,1729.7,1729.9,1824.7,1824.9
,,,,1729.9,1730.1,1824.9,1825.1
,,,,1730.1,1730.3,1825.1,1825.3
,,,,1730.3,1730.5,1825.3,1825.5
,,,,1730.5,1730.7,1825.5,1825.7
,,,,1730.7,1730.9,1825.7,1825.9
,,,,1730.9,1731.1,1825.9,1826.1
,,,,1731.1,1731.3,1826.1,1826.3
,,,,1731.3,1731.5,1826.3,1826.5
,,,,1731.5,1731.7,1826.5,1826.7
,,,,1731.7,1731.9,1826.7,1826.9
,,,,1731.9,1732.1,1826.9,1827.1
,,,,1732.1,1732.3,1827.1,1827.3
,,,,1732.3,1732.5,1827.3,1827.5
,,,,1732.5,1732.7,1827.5,1827.7
,,,,1732.7,1732.9,1827.7,1827.9
,,,,1732.9,1733.1,1827.9,1828.1
,,,,1733.1,1733.3,1828.1,1828.3
,,,,1733.3,1733.5,1828.3,1828.5
,,,,1733.5,1733.7,1828.5,1828.7
,,,,1733.7,1733.9,1828.7,1828.9
,,,,1733.9,1734.1,1828.9,1829.1
,,,,1734.1,1734.3,1829.1,1829.3
,,,,1734.3,1734.5,1829.3,1829.5
,,,Vodafone,1727.1,1727.3,1822.1,1822.3
,,,,1727.3,1727.5,1822.3,1822.5
,,,,1727.5,1727.7,1822.5,1822.7
,,,,1727.7,1727.9,1822.7,1822.9
,,,,1727.9,1728.1,1822.9,1823.1
,,,,1728.1,1728.3,1823.1,1823.3
,,,,1728.3,1728.5,1823.3,1823.5
,,,,1728.5,1728.7,1823.5,1823.7
,,,,1728.7,1728.9,1823.7,1823.9
,,,,1728.9,1729.1,1823.9,1824.1
,,,,1729.1,1729.3,1824.1,1824.3
,,,,1729.3,1729.5,1824.3,1824.5
West Bengal,1800,9.2,Idea,1741.7,1741.9,1836.7,1836.9
,,,,1741.9,1742.1,1836.9,1837.1
,,,,1742.1,1742.3,1837.1,1837.3
,,,,1742.3,1742.5,1837.3,1837.5
,,,,1742.5,1742.7,1837.5,1837.7
,,,,1742.7,1742.9,1837.7,1837.9
,,,,1742.9,1743.1,1837.9,1838.1
,,,,1743.1,1743.3,1838.1,1838.3
,,,,1743.3,1743.5,1838.3,1838.5
,,,,1743.5,1743.7,1838.5,1838.7
,,,,1743.7,1743.9,1838.7,1838.9
,,,,1743.9,1744.1,1838.9,1839.1
,,,,1744.1,1744.3,1839.1,1839.3
,,,,1744.3,1744.5,1839.3,1839.5
,,,,1744.5,1744.7,1839.5,1839.7
,,,,1744.7,1744.9,1839.7,1839.9
,,,,1744.9,1745.1,1839.9,1840.1
,,,,1745.1,1745.3,1840.1,1840.3
,,,,1745.3,1745.5,1840.3,1840.5
,,,,1745.5,1745.7,1840.5,1840.7
,,,,1745.7,1745.9,1840.7,1840.9
,,,,1745.9,1746.1,1840.9,1841.1
,,,,1746.1,1746.3,1841.1,1841.3
,,,,1746.3,1746.5,1841.3,1841.5
,,,,1746.5,1746.7,1841.5,1841.7
,,,Reliance Jio,1746.7,1746.9,1841.7,1841.9
,,,,1746.9,1747.1,1841.9,1842.1
,,,,1747.1,1747.3,1842.1,1842.3
,,,,1747.3,1747.5,1842.3,1842.5
,,,,1747.5,1747.7,1842.5,1842.7
,,,,1747.7,1747.9,1842.7,1842.9
,,,,1747.9,1748.1,1842.9,1843.1
,,,,1748.1,1748.3,1843.1,1843.3
,,,,1748.3,1748.5,1843.3,1843.5
,,,,1748.5,1748.7,1843.5,1843.7
,,,,1748.7,1748.9,1843.7,1843.9
,,,,1748.9,1749.1,1843.9,1844.1
,,,,1749.1,1749.3,1844.1,1844.3
,,,,1749.3,1749.5,1844.3,1844.5
,,,,1749.5,1749.7,1844.5,1844.7
,,,,1749.7,1749.9,1844.7,1844.9
,,,,1749.9,1750.1,1844.9,1845.1
,,,,1750.1,1750.3,1845.1,1845.3
,,,,1750.3,1750.5,1845.3,1845.5
,,,,1750.5,1750.7,1845.5,1845.7
,,,,1750.7,1750.9,1845.7,1845.9
,,,,1750.9,1751.1,1845.9,1846.1
,,,,1751.1,1751.3,1846.1,1846.3
,,,,1751.3,1751.5,1846.3,1846.5
,,,,1751.5,1751.7,1846.5,1846.7
,,,Vodafone,1734.1,1734.3,1829.1,1829.3
,,,,1734.3,1734.5,1829.3,1829.5
,,,,1734.5,1734.7,1829.5,1829.7
,,,,1734.7,1734.9,1829.7,1829.9
,,,,1734.9,1735.1,1829.9,1830.1
,,,,1735.1,1735.3,1830.1,1830.3
,,,,1735.3,1735.5,1830.3,1830.5
,,,,1735.5,1735.7,1830.5,1830.7
,,,,1735.7,1735.9,1830.7,1830.9
,,,,1735.9,1736.1,1830.9,1831.1
,,,,1736.1,1736.3,1831.1,1831.3
,,,,1736.3,1736.5,1831.3,1831.5
,,,,1736.5,1736.7,1831.5,1831.7
,,,,1736.7,1736.9,1831.7,1831.9
,,,,1736.9,1737.1,1831.9,1832.1
,,,,1737.1,1737.3,1832.1,1832.3
,,,,1737.3,1737.5,1832.3,1832.5
,,,,1737.5,1737.7,1832.5,1832.7
,,,,1737.7,1737.9,1832.7,1832.9
,,,,1737.9,1738.1,1832.9,1833.1
,,,,1738.1,1738.3,1833.1,1833.3
,,,,1738.3,1738.5,1833.3,1833.5
,,,,1738.5,1738.7,1833.5,1833.7
,,,,1738.7,1738.9,1833.7,1833.9
,,,,1738.9,1739.1,1833.9,1834.1
,,,,1739.1,1739.3,1834.1,1834.3
,,,,1739.3,1739.5,1834.3,1834.5
,,,,1739.5,1739.7,1834.5,1834.7
,,,,1739.7,1739.9,1834.7,1834.9
,,,,1739.9,1740.1,1834.9,1835.1
,,,,1740.1,1740.3,1835.1,1835.3
,,,,1740.3,1740.5,1835.3,1835.5
,,,,1740.5,1740.7,1835.5,1835.7
,,,,1740.7,1740.9,1835.7,1835.9
,,,,1740.9,1741.1,1835.9,1836.1
,,,,1741.1,1741.3,1836.1,1836.3
,,,,1741.3,1741.5,1836.3,1836.5
,,,,1741.5,1741.7,1836.5,1836.7
Bihar,2100,430,Bharti Airtel,1944,1949,2134,2139
,,,Idea,1939,1944,2129,2134
Delhi,2100,2770,Bharti Airtel,1939,1944,2129,2134
Haryana,2100,275,Vodafone,1939,1944,2129,2134
Jammu & Kashmir,2100,55,Bharti Airtel,1939,1944,2129,2134
Kerala,2100,885,Bharti Airtel,1939,1944,2129,2134
Maharashtra,2100,1705,Vodafone,1939,1944,2129,2134
Mumbai,2100,2305,Idea,1939,1944,2129,2134
Odisha,2100,190,Vodafone,1939,1944,2129,2134
Punjab,2100,455,Vodafone,1939,1944,2129,2134
Rajasthan,2100,700,Bharti Airtel,1944,1949,2134,2139
,,,Idea,1949,1954,2139,2144
,,,Vodafone,1939,1944,2129,2134
Tamil Nadu,2100,1720,Vodafone,1939,1944,2129,2134
,,,,1944,1949,2134,2139
"Uttar Pradesh (E)",2100,550,Idea,1944,1949,2134,2139
,,,Vodafone,1939,1944,2129,2134
"Andhra Pradesh",2300,683.4,Bharti Airtel,2325,2335,,
,,,Reliance Jio,2335,2345,,
Assam,2300,20,Bharti Airtel,2347.5,2357.5,,
,,,Reliance Jio,2357.5,2367.5,,
Bihar,2300,61.5,Bharti Airtel,2357.5,2367.5,,
,,,Reliance Jio,2367.5,2377.5,,
Delhi,2300,1430,Bharti Airtel,2350,2360,,
,,,Reliance Jio,2360,2370,,
Gujarat,2300,611.88,Bharti Airtel,2350,2360,,
,,,Reliance Jio,2360,2370,,
Himachal Pradesh,2300,10,Bharti Airtel,2377.5,2387.5,,
,,,Reliance Jio,2367.5,2377.5,,
Karnataka,2300,980,Bharti Airtel,2350,2360,,
,,,Reliance Jio,2360,2370,,
Kerala,2300,175.67,Idea,2360,2370,,
,,,Reliance Jio,2350,2360,,
Kolkata,2300,330,Bharti Airtel,2355,2365,,
,,,Reliance Jio,2365,2375,,
Madhya Pradesh,2300,82,Idea,2352.5,2362.5,,
,,,Reliance Jio,2362.5,2372.5,,
Maharashtra,2300,630.61,Idea,2365,2375,,
,,,Reliance Jio,2355,2365,,
Mumbai,2300,1460,Bharti Airtel,2355,2365,,
,,,Reliance Jio,2365,2375,,
North East,2300,10,Bharti Airtel,2357.5,2367.5,,
,,,Reliance Jio,2347.5,2357.5,,
Odisha,2300,40,Bharti Airtel,2388,2398,,
,,,Reliance Jio,2378,2388,,
Tamil Nadu,2300,1320,Bharti Airtel,2357.5,2367.5,,
,,,Reliance Jio,2367.5,2377.5,,
West Bengal,2300,50,Bharti Airtel,2355,2365,,
,,,Reliance Jio,2365,2375,,
"Andhra Pradesh",2500,680,Idea,2635,2645,,
Assam,2500,20,Idea,2535,2545,,
,,,Vodafone,2545,2555,,
Bihar,2500,60,Idea,2535,2545,,
Delhi,2500,1430,Vodafone,2635,2645,,
,,,,2645,2655,,
Gujarat,2500,390,Idea,2535,2545,,
,,,Vodafone,2635,2645,,
,,,,2645,2655,,
Haryana,2500,80,Idea,2545,2555,,
,,,Vodafone,2535,2545,,
Himachal Pradesh,2500,10,Idea,2535,2545,,
Jammu & Kashmir,2500,10,Idea,2535,2545,,
Kerala,2500,160.8,Idea,2535,2545,,
,,,Vodafone,2545,2555,,
Kolkata,2500,330,Vodafone,2635,2645,,
,,,,2645,2656,,
Madhya Pradesh,2500,80,Idea,2535,2545,,
,,,,2545,2555,,
Maharashtra,2500,580,Idea,2535,2545,,
,,,Vodafone,2635,2645,,
,,,,2645,2655,,
Mumbai,2500,1460,Vodafone,2635,2645,,
,,,,2645,2655,,
North East,2500,10,Idea,2535,2545,,
,,,Vodafone,2545,2555,,
Odisha,2500,40,Idea,2535,2545,,
,,,Vodafone,2545,2555,,
Punjab,2500,210,Vodafone,2535,2545,,
Rajasthan,2500,60,Idea,2535,2545,,
,,,Vodafone,2545,2555,,
"Uttar Pradesh (E)",2500,90,Idea,2535,2545,,
,,,Vodafone,2545,2555,,
Uttar Pradesh (W),2500,120,Idea,2535,2545,,
,,,Vodafone,2545,2555,,
West Bengal,2500,50,Idea,2545,2555,,
,,,Vodafone,2535,2545,,
